tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
10.162,18.864,1.166,8.46,13.199,6.063,12.82,5.969,11.04,4.208,139
6.279,17.873,1.44,8.156,14.863,5.959,13.922,5.397,10.312,4.912,133
7.537,14.052,1.457,9.959,11.254,6.393,15.326,5.637,11.092,4.813,137
11.494,12.801,1.362,9.574,14.041,3.558,14.275,5.322,10.217,4.917,140
7.76,15.187,1.281,9.73,10.866,4.488,14.748,4.045,14.515,3.128,138
10.188,19.817,1.508,9.662,13.91,3.822,13.012,4.166,10.966,4.536,135
9.291,17.538,1.669,9.076,13.875,6.043,15.08,6.457,15.485,3.756,138
10.313,13.675,1.089,9.703,13.155,3.831,13.76,5.608,13.977,5.499,140
6.622,19.291,1.562,9.769,13.138,5.17,12.386,5.628,10.476,3.115,135
7.75,12.328,1.435,8.336,15.112,3.513,11.92,5.108,12.7,5.418,138
8.949,18.526,1.074,9.751,12.186,5.045,13.681,3.953,10.031,4.149,137
10.896,13.634,1.858,9.644,11.261,4.347,12.472,3.6,11.269,6.363,141
10.574,15.713,1.683,9.243,14.016,3.004,14.353,6.253,12.949,4.8,139
5.707,16.203,1.957,8.552,14.363,4.295,10.54,4.779,10.462,5.351,138
6.864,19.966,1.007,9.326,11.471,4.095,11.99,6.065,11.112,4.976,136
5.796,12.627,1.285,8.108,10.084,4.833,13.953,5.726,14.089,5.346,136
6.137,13.323,1.324,8.06,14.457,6.297,10.726,4.04,13.451,4.98,135
6.679,15.36,1.765,8.202,12.241,5.679,13.773,6.357,12.654,3.128,138
5.292,15.279,1.501,8.198,14.484,3.912,11.455,4.301,14.28,5.169,139
9.761,19.484,1.781,8.293,13.507,3.084,15.037,5.415,13.912,3.151,141
5.541,17.85,1.465,9.563,15.257,4.845,13.536,6.386,15.468,4.288,138
5.152,18.615,1.337,9.699,11.193,5.799,11.698,5.007,11.169,3.248,134
8.092,13.386,1.903,8.143,13.305,3.279,12.332,5.13,11.214,6.245,135
8.913,18.202,1.196,8.019,15.474,4.059,12.484,5.417,13.944,4.775,139
10.108,13.414,1.315,8.977,13.383,4.948,12.708,5.583,11.876,4.797,139
8.828,18.465,1.399,9.24,10.652,3.724,12.683,5.166,15.351,3.58,137
10.803,16.739,1.109,8.884,12.132,4.528,15.336,5.838,10.109,4.879,140
5.283,15.224,1.086,8.11,13.333,4.905,13.06,5.573,15.303,3.885,135
6.016,17.059,1.862,8.103,12.731,5.355,12.426,3.878,15.298,4.57,135
8.359,14.869,1.001,8.311,11.106,5.705,13.925,3.283,12.405,4.45,137
9.092,16.354,1.429,8.91,15.019,5.461,10.231,5.793,15.498,3.423,138
9.73,15.719,1.61,9.027,13.613,4.926,14.049,5.012,12.144,6.129,140
6.437,14.283,1.047,8.264,10.834,5.163,10.45,3.976,14.9,3.142,135
7.45,16.028,1.226,9.444,10.589,3.857,13.939,5.984,13.733,4.172,138
11.575,19.845,1.076,8.552,11.542,5.702,11.867,4.173,11.519,3.352,135
11.238,16.868,1.048,9.752,13.746,5.489,14.702,4.793,12.22,3.884,140
7.047,15.568,1.568,9.498,10.994,5.134,13.863,3.472,13.623,3.933,139
8.341,16.169,1.526,8.225,10.119,4.288,11.969,3.184,11.22,5.511,137
8.02,16.448,1.277,9.294,15.404,6.498,11.638,5.114,14.613,6.157,137
6.579,18.138,1.948,8.917,14.713,3.364,14.63,3.978,11.381,3.94,141
8.913,17.914,1.305,8.01,10.363,5.962,14.256,3.722,13.852,3.115,139
8.661,14.324,1.673,9.556,11.574,3.157,10.852,4.628,13.944,5.094,139
11.92,15.057,1.013,9.355,12.989,3.949,14.891,5.805,14.169,4.168,139
6.362,16.57,1.892,8.192,15.144,5.502,10.127,3.147,10.006,3.124,137
10.752,15.369,1.368,9.857,13.452,3.475,10.349,5.159,12.026,3.401,139
9.663,18.112,1.345,8.158,13.498,5.169,12.314,3.376,11.336,4.247,139
9.443,19.255,1.381,9.499,14.334,3.677,10.266,6.014,10.091,3.32,135
10.444,19.057,1.892,9.913,14.341,5.754,10.436,4.849,10.879,6.361,136
5.575,18.558,1.778,8.903,10.588,5.274,12.054,3.037,13.179,3.778,136
7.821,16.519,1.334,9.328,10.351,4.016,10.195,6.219,11.268,6.274,141
10.754,19.346,1.584,9.109,14.056,4.435,13.98,4.059,15.321,4.353,139
8.726,15.626,1.411,8.969,13.25,4.026,13.447,3.991,14.999,3.172,140
9.69,19.219,1.76,9.009,14.799,5.805,14.974,4.619,10.425,3.678,139
11.819,17.683,1.371,9.953,11.696,5.245,14.626,5.043,10.084,3.677,137
7.716,17.382,1.545,8.511,10.706,3.151,13.035,3.709,12.282,5.449,141
7.325,17.719,1.007,8.931,13.362,4.869,12.34,3.166,15.328,4.109,138
5.096,19.73,1.678,8.48,14.138,3.88,11.334,4.797,11.879,4.087,137
7.901,15.671,1.593,9.761,15.317,4.074,13.634,4.618,10.065,4.308,140
5.965,13.201,1.14,9.537,13.065,3.91,10.88,4.026,11.774,5.312,136
10.109,17.472,1.601,8.438,13.554,6.007,11.155,3.911,10.476,4.128,141
5.24,15.643,1.578,8.759,15.454,3.12,15.36,4.156,10.51,5.586,139
6.605,14.261,1.618,8.834,11.288,5.635,15.187,5.332,12.838,5.46,138
5.356,15.451,1.067,8.353,11.377,6.375,10.501,3.647,10.795,3.179,133
11.623,12.002,1.37,9.828,10.373,4.808,10.813,5.415,10.825,5.899,141
6.155,19.213,1.368,9.373,14.585,5.85,15.083,6.468,12.442,3.335,128
9.865,19.727,1.253,9.363,11.461,3.66,10.174,3.864,10.712,3.4,135
5.791,13.626,1.333,8.524,12.518,5.144,11.946,5.498,14.305,6.272,138
8.375,12.683,1.274,8.021,12.747,5.184,15.062,3.653,15.089,5.056,137
11.973,19.93,1.619,9.131,14.001,3.921,10.096,6.132,13.681,3.497,135
10.495,18.614,1.828,9.655,10.912,5.109,10.331,4.787,14.459,3.332,138
10.416,15.098,1.365,8.335,12.602,3.547,13.297,4.449,10.931,6.186,141
7.508,15.43,1.191,9.653,10.643,3.935,12.367,4.964,12.31,3.882,136
8.811,18.052,1.988,9.564,10.881,4.978,14.228,4.046,13.288,5.088,141
10.042,12.525,1.154,8.394,13.305,6.225,12.591,4.615,13.034,5.302,137
5.195,19.142,1.751,8.364,11.53,3.372,15.075,3.407,12.601,4.715,139
11.844,19.978,1.694,8.456,13.158,5.528,10.737,5.064,14.798,4.429,137
6.031,19.135,1.27,8.625,10.623,3.156,12.177,6.413,13.486,3.278,138
6.016,13.899,1.1,9.146,10.206,4.033,10.885,4.285,13.726,4.543,136
5.862,15.975,1.601,9.299,14.469,5.542,11.574,5.344,15.125,5.119,137
9.298,18.164,1.441,8.896,13.048,5.815,15.488,3.499,12.002,5.584,140
11.879,13.562,1.076,8.632,10.8,6.222,13.066,6.496,12.202,3.62,139
11.499,18.793,1.805,9.119,13.334,4.781,11.371,4.58,14.251,6.249,141
11.241,18.783,1.537,8.011,14.774,4.221,13.151,5.763,11.702,3.819,141
8.674,15.212,1.196,8.05,15.195,4.184,10.443,4.53,10.316,4.061,139
6.496,13.078,1.129,8.463,10.542,3.652,13.942,5.297,10.056,5.222,136
9.122,12.665,1.508,8.168,13.243,4.803,12.604,5.479,11.279,5.795,139
9.948,16.752,1.305,9.874,13.342,5.854,11.433,3.105,15.379,3.542,142
9.831,12.009,1.474,9.74,13.512,5.654,14.074,4.464,10.337,6.342,139
10.304,16.319,1.196,8.002,12.37,5.141,10.709,4.687,15.273,5.354,140
7.422,17.152,1.005,8.056,12.945,3.34,11.146,5.961,12.406,4.394,139
5.464,17.101,1.014,9.331,13.911,3.156,13.977,6.089,13.434,5.893,137
6.229,12.386,1.811,8.921,15.282,5.903,12.575,3.912,15.04,6.047,132
9.77,15.345,1.632,8.836,10.955,6.058,12.507,4.46,13.546,4.49,140
10.571,17.853,1.731,9.961,15.471,5.281,10.609,4.229,13.052,4.182,141
10.588,16.112,1.001,8.723,10.791,5.528,10.863,6.491,13.204,4.369,141
5.842,15.406,1.656,8.307,13.941,4.735,11.877,6.497,13.909,3.743,137
6.54,19.169,1.563,9.199,12.817,5.832,10.017,3.334,12.831,4.796,136
6.484,13.111,1.468,8.229,14.871,3.352,12.136,5.387,15.308,3.753,136
11.253,19.162,1.315,9.349,13.033,3.415,10.717,4.862,14.349,5.814,137
7.458,16.638,1.893,9.259,14.792,5.984,10.597,3.985,14.492,6.198,135
7.95,14.289,1.679,9.164,15.471,5.779,13.209,3.886,14.573,5.546,136
8.297,15.792,1.676,8.392,12.647,6.236,13.824,5.043,11.712,4.623,137
11.734,13.754,1.834,8.795,11.537,3.102,14.183,5.18,12.054,3.302,140
9.339,18.441,1.985,8.913,14.661,3.855,14.933,3.868,11.403,5.059,141
7.917,14.221,1.667,8.094,11.996,3.866,10.034,3.927,10.384,5.978,134
9.225,16.071,1.451,9.414,10.13,4.137,13.581,4.855,10.968,4.134,141
7.218,15.548,1.002,8.499,10.097,5.944,12.826,6.446,14.665,5.468,137
8.27,17.247,1.744,9.567,12.49,4.707,12.981,4.874,13.755,4.981,141
7.197,14.027,1.257,8.334,10.053,3.912,11.039,5.81,15.147,5.094,138
11.789,17.205,1.105,8.208,15.282,4.778,15.417,4.015,12.099,6.3,140
9.752,19.393,1.192,9.574,10.383,5.541,13.475,5.21,15.266,3.269,135
9.974,15.838,1.723,8.312,12.36,3.764,13.006,4.417,10.035,3.186,140
10.025,17.85,1.9,9.156,10.333,4.228,14.932,5.179,10.059,5.389,140
5.424,16.323,1.376,8.39,14.455,3.332,11.682,5.165,15.038,5.081,138
8.57,15.358,1.695,8.877,11.363,6.338,10.998,5.536,10.696,3.685,141
8.906,12.633,1.238,8.915,13.466,4.274,13.641,6.491,13.411,4.459,136
11.121,19.441,1.066,8.958,10.448,4.19,10.58,4.654,10.116,3.019,134
11.46,18.201,1.257,9.287,13.569,5.299,12.732,3.26,12.66,3.102,138
11.792,13.761,1.333,9.33,12.156,4.177,14.024,4.913,12.995,4.36,141
7.422,15.963,1.012,9.951,14.517,5.6,10.523,5.489,11.487,5.084,139
8.083,15.697,1.176,9.704,12.258,4.255,15.442,3.455,14.033,6.415,139
6.476,18.048,1.455,9.193,11.236,4.318,14.037,6.358,13.746,6.308,138
8.496,15.204,1.695,8.489,12.833,5.776,13.594,5.089,14.797,3.675,137
11.318,19.358,1.445,9.19,10.577,5.747,11.875,5.474,12.979,5.22,137
11.145,13.181,1.144,9.622,10.631,6.412,12.946,4.962,12.6,6.322,141
11.03,17.284,1.474,8.882,13.826,5.909,10.729,4.355,14.388,5.053,140
5.169,13.603,1.006,9.366,13.144,3.147,10.255,5.855,13.154,4.266,137
8.754,17.822,1.507,8.221,15.347,4.331,13.512,4.875,15.348,4.209,139
8.315,19.668,1.562,8.15,13.148,4.57,14.295,3.713,11.477,5.781,141
7.766,16.321,1.319,9.36,15.456,6.165,10.08,4.654,11.333,4.635,138
10.53,16.217,1.61,9.499,14.689,4.459,11.585,6.263,14.798,6.47,137
9.54,17.122,1.259,9.345,15.381,5.982,10.299,6.126,14.352,3.323,139
11.888,12.661,1.492,9.131,13.74,3.385,13.719,4.341,13.428,5.054,141
10.894,16.346,1.829,9.878,14.434,5.871,14.424,5.272,13.26,3.757,140
10.732,16.681,1.084,8.272,10.029,5.827,11.168,6.275,11.849,5.717,140
11.812,12.062,1.996,8.701,10.238,3.186,11.036,4.746,11.55,5.454,136
11.329,12.936,1.9,8.258,13.763,6.023,13.158,5.944,14.99,4.479,139
7.045,14.103,1.636,8.184,11.126,4.066,13.016,3.388,11.496,4.933,135
11.932,17.04,1.979,8.484,13.727,5.549,14.988,5.359,10.443,4.356,140
8.067,13.768,1.019,9.651,12.076,5.068,12.787,3.349,14.235,4.732,138
7.539,15.061,1.699,8.767,13.513,5.861,11.887,4.397,12.079,4.263,139
5.501,13.671,1.746,9.036,14.772,6.042,10.323,4.321,14.673,4.332,137
10.244,18.774,1.18,8.173,14.332,4.773,10.78,5.018,13.319,6.418,140
9.587,13.969,1.028,8.412,10.181,3.6,11.639,5.096,11.305,4.589,138
9.487,14.938,1.432,9.387,12.678,3.126,10.573,5.602,14.536,4.715,140
8.803,15.248,1.743,8.96,15.227,3.777,13.76,6.451,15.318,3.052,139
8.061,14.834,1.898,8.68,12.298,5.106,12.303,4.753,11.324,5.816,138
5.227,14.279,1.14,9.942,10.436,3.266,11.407,4.083,13.079,4.754,136
7.226,14.326,1.566,8.531,14.226,4.472,13.278,4.172,14.613,3.421,138
8.728,12.932,1.628,9.25,13.155,5.811,13.86,4.08,14.882,4.846,138
6.756,14.674,1.279,8.977,11.844,3.158,13.559,5.474,11.372,6.486,139
8.588,16.473,1.537,8.068,12.219,5.645,13.772,4.171,12.042,6.192,139
5.28,18.377,1.425,8.745,15.229,5.493,10.891,4.552,13.885,3.342,139
7.646,17.501,1.268,9.238,15.145,4.553,11.877,4.723,13.71,3.765,139
10.753,14.276,1.646,8.232,10.744,3.024,12.449,6.336,12.824,4.463,140
11.555,13.777,1.731,9.872,10.751,4.945,11.857,3.244,13.026,5.974,141
11.4,18.167,1.733,9.399,12.13,5.172,12.003,4.082,15.115,3.868,139
9.252,16.195,1.483,9.79,10.274,3.532,12.336,4.842,15.441,3.76,142
7.979,15.189,1.359,8.631,10.066,4.706,10.363,5.52,14.823,5.391,138
5.222,15.141,1.464,8.323,13.873,4.97,14.741,5.914,11.844,3.091,137
8.707,14.224,1.797,9.637,14.944,3.274,11.215,4.496,12.046,6.296,140
6.67,13.497,1.752,9.072,10.607,3.083,13.513,4.515,12.85,3.703,136
10.69,12.557,1.306,8.448,10.836,3.469,15.208,4.952,10.55,3.98,138
5.175,14.527,1.224,9.159,12.763,5.021,14.908,5.16,10.34,4.698,135
9.202,17.062,1.303,9.569,15.392,5.169,10.39,6.355,10.131,5.748,140
9.931,16.915,1.546,8.554,12.629,3.966,12.356,5.044,10.133,3.86,141
9.663,16.146,1.015,9.364,14.148,3.635,14.877,4.952,12.431,5.889,140
11.168,17.184,1.389,8.022,11.088,3.74,14.138,6.401,12.891,4.801,132
6.649,16.712,1.742,9.717,13.483,6.097,10.334,3.922,12.207,4.536,140
7.836,15.761,1.281,9.269,11.622,4.432,12.84,3.501,10.116,5.792,139
9.78,16.383,1.394,8.042,13.71,4.818,14.653,6.332,14.772,4.557,134
6.164,18.933,1.999,9.839,13.602,3.391,14.334,3.012,15.345,5.384,137
10.842,17.252,1.465,8.711,14.526,3.867,11.422,4.969,13.101,4.947,140
11.176,16.937,1.906,8.322,13.971,4.716,10.266,5.21,10.415,5.697,138
6.969,15.383,1.091,9.942,13.823,6.09,12.05,5.922,14.837,3.962,136
8.752,18.449,1.148,8.453,12.668,4.073,11.783,4.775,13.89,6.462,140
9.24,16.341,1.353,9.234,13.077,5.001,12.159,5.53,14.174,5.983,138
9.346,17.71,1.105,9.643,14.417,4.976,11.988,5.163,14.025,5.692,140
11.532,18.979,1.484,9.392,12.306,3.594,13.594,3.038,15.361,3.328,136
10.938,14.54,1.007,8.512,11.229,5.376,11.356,3.767,11.866,3.586,139
9.975,17.746,1.123,8.217,13.336,3.303,11.175,3.585,13.803,4.027,137
8.322,19.499,1.131,9,15.237,3.666,12.089,4.884,10.351,4.526,136
5.845,13.757,1.295,9.914,14.349,6.084,11.036,6.383,14.001,3.257,135
11.319,12.429,1.465,9.595,10.71,4.974,11.155,3.687,13.516,3.274,140
5.246,12.878,1.25,9.286,14.463,4.377,12.664,6.18,12.305,4.453,135
10.016,18.651,1.264,9.256,10.372,3.342,13.485,5.219,14.673,6.235,141
11.428,17.083,1.829,8.785,11.308,5.408,10.51,6.393,12.726,5.309,140
10.619,15.035,1.398,8.597,13.365,4.652,12.576,4.119,10.165,3.886,140
9.073,19.318,1.518,9.455,10.35,5.079,13.255,5.492,14.787,5.668,140
10.009,14.227,1.892,9.875,11.486,6.416,14.968,3.072,12.052,4.738,141
6.401,16.138,1.833,9.866,12.44,3.431,10.124,4.016,14.141,5.018,139
11.612,15.254,1.57,8.366,11.548,6.276,11.836,6.232,13.85,4.936,139
8.44,16.353,1.2,8.071,14.82,4.904,14.323,4.323,15.449,4.598,137
6.654,16.78,1.216,8.68,11.463,4.339,12.693,6.071,14.67,3.86,137
8.301,19.948,1.99,8.667,14.074,4.39,13.988,4.926,10.252,6.336,142
9.414,13.243,1.143,8.579,13.436,4.694,11.415,4.922,11.876,6.335,140
9.802,17.506,1.854,8.012,13.262,3.809,10.236,3.538,12.811,6.104,134
7.556,18.139,1.588,9.862,11.843,5.724,10.596,5.678,12.611,6.304,140
7.285,16.414,1.028,9.669,10.713,4.189,11.183,3.678,13.167,5.029,137
7.147,18.696,1.831,8.88,11.682,5.579,12.948,5.886,12.815,4.584,140
5.974,16.065,1.751,9.13,11.212,3.985,13.044,3.939,11.886,4.843,140
5.432,18.187,1.459,8.238,15.194,5.405,12.249,3.233,10.577,3.053,136
8.706,18.344,1.461,9.895,15.082,4.632,13.164,3.301,12.236,4,137
7.988,14.131,1.661,8.258,10.507,5.208,13.551,4.636,13.445,3.389,139
10.394,19.616,1.924,9.949,14.864,5.049,14.598,5.072,13.283,6.06,138
7.334,12.644,1.972,9.755,15.427,6.439,10.659,4.939,13.043,5.21,135
10.057,14.487,1.948,8.729,10.114,3.592,12.098,3.829,11.624,4.551,136
11.584,15.168,1.374,8.688,12.226,5.681,11.085,4.447,13.116,3.728,141
11.758,13.575,1.846,9.607,15.022,3.188,12.612,4.478,11.259,4.822,141
5.261,13.85,1.158,8.256,13.537,4.037,14.497,3.276,12.847,6.281,137
10.301,17.558,1.289,9.986,14.362,3.122,14.153,5.264,10.827,5.088,139
7.843,19.808,1.442,9.002,12.719,6.073,12.857,3.253,15.068,4.845,138
10.029,13.719,1.731,8.051,12.988,4.735,12.662,4.377,11.694,4.188,139
7.139,16.541,1.776,8.477,14.796,4.94,11.771,4.365,10.721,4.391,139
9.564,17.275,1.03,8.236,13.365,3.994,10.203,3.981,10.624,3.756,137
10.105,14.721,1.712,9.034,11.335,4.524,14.757,5.467,14.675,5.69,138
7.83,15.713,1.456,8.488,11.388,5.181,11.62,4.793,15.017,5.817,137
9.171,12.637,1.767,9.315,12.871,5.23,13.93,3.259,10.758,3.935,139
6.216,14.389,1.707,9.369,15.436,4.185,10.494,3.571,11.461,5.019,138
8.686,14.522,1.675,9.994,13.231,4.274,11.336,6.246,13.128,3.284,140
6.201,17.649,1.118,8.073,13.938,3.626,12.03,4.112,13.559,4.509,137
7.573,15.02,1.335,9.33,10.384,3.575,15.413,5.177,13.814,3.675,138
5.314,15.713,1.705,9.417,11.899,4.798,11.224,5.123,15.285,5.668,138
5.79,14.051,1.364,9.105,13.152,6.124,14.821,4.194,12.567,5.54,135
11.737,19.572,1.203,8.861,12.143,3.669,12.414,3.582,14.35,4.194,136
7.678,18.311,1.658,8.502,15.414,4.418,11.626,5.173,14.354,6.263,140
10.431,14.155,1.751,9.629,12.254,5.917,14.083,4.935,14.301,5.779,136
5.81,13.66,1.87,8.484,10.15,4.844,11.563,3.997,14.63,6.001,121
6.1,16.01,1.392,8.995,13.936,4.235,12.023,5.247,10.352,6.346,140
9.415,16.66,1.213,8.244,13.932,4.097,14.869,3.243,11.725,3.715,138
5.853,17.75,1.023,9.784,11.292,6.402,10.712,3.171,10.674,6.097,134
9.989,13.491,1.487,8.277,14.736,3.512,15.426,5.506,11.462,4.535,139
10.905,13.511,1.982,8.159,15.253,4.835,13.523,3.322,10.126,5.844,136
11.166,14.52,1.742,9.654,11.669,5.407,13.186,5.872,13.879,5.309,139
6.153,15.688,1.891,9.765,14.633,4.123,14.613,5.954,12.17,5.864,138
8.467,16.754,1.484,8.039,15.475,3.798,14.617,3.742,13.142,3.949,138
9.983,17.169,1.944,9.269,13.551,4.271,12.616,4.002,10.444,4.764,141
10.996,14.433,1.827,8.029,13.434,4.6,15.165,3.515,11.526,6.43,138
5.14,17.35,1.279,9.382,12.71,3.63,13.985,3.394,14.734,4.581,137
11.699,18.016,1.497,8.369,15.009,3.674,15.445,3.353,12.562,3.556,141
9.016,18.156,1.591,8.416,13.753,3.272,13.102,3.709,10.829,5.615,141
5.259,13.807,1.099,9.615,11.354,3.317,10.168,4.516,10.721,3.349,132
6.186,12.335,1.653,8.435,13.192,3.259,10.509,4.056,10.496,4.212,136
9.244,16.473,1.549,8.792,14.532,6.073,12.524,5.501,14.231,3.672,139
8.55,14.258,1.883,9.068,10.141,4.073,12.377,6.281,15.042,5.005,140
5.576,18.7,1.073,8.623,15.067,3.462,14.504,6.468,13.899,4.94,126
7.92,19.495,1.636,9.043,10.838,3.675,12.061,3.361,10.23,4.82,136
9.937,14.241,1.694,9.891,12.686,3.482,11.913,5.689,11.532,3.547,141
9.383,15.399,1.352,8.509,10.183,3.426,12.367,5.592,13.998,5.253,140
11.194,18.603,1.598,8.482,13.842,6.014,11.032,3.006,15.34,6.333,140
8.308,16.961,1.243,8.206,10.293,6.362,12.369,4.932,14.241,4.144,139
9.434,15.628,1.29,9.691,13.41,4.965,13.69,6.024,11.4,3.244,140
8.322,18.177,1.652,8.54,12.291,3.552,11.904,3.614,10.626,5.43,135
6.715,18.214,1.949,9.345,13.637,3.274,13.208,5.038,11.071,5.006,142
6.1,17.181,1.751,8.634,13.822,5.532,12.6,3.872,14.186,4.614,139
11.121,19.423,1.888,8.293,15.216,4.136,14.467,3.416,12.947,5.948,141
5.325,13.395,1.737,8.417,14.529,6.03,13.534,4.414,15.162,3.341,136
6.201,14.23,1.524,9.854,11.6,3.052,11.569,6.42,12.213,3.317,137
6.65,14.944,1.177,9.807,12.477,4.993,13.396,5.478,14.845,3.3,137
9.416,12.17,1.757,8.754,14.904,3.563,13.341,6.22,11.525,3.21,139
8.01,18.589,1.658,8.054,10.248,6.124,11.764,5.091,10.884,4.951,139
10.654,13.118,1.183,9.14,12.506,4.286,11.651,6.058,12.255,4.466,140
11.124,16.419,1.401,9.306,13.706,3.937,10.337,5.899,15.316,3.303,140
5.434,18.458,1.024,8.219,14.719,4.603,10.282,5.813,11.722,6.138,135
5.542,15.566,1.994,9.464,14.66,5.044,12.253,4.649,11.279,6.233,138
11.874,17.902,1.203,9.086,10.125,4.609,14.845,5.955,12.771,5.403,140
10.065,13.18,1.899,8.376,11.899,4.174,14.843,4.726,10.16,4.577,139
6.029,16.192,1.448,9.31,10.943,4.691,13.46,4.603,10.796,3.516,135
9.895,16.926,1.897,8.453,12.358,5.149,10.428,6.305,10.653,3.473,141
7.685,15.944,1.857,8.834,10.538,4.84,13.697,6.194,14.08,4.17,139
9.349,13.239,1.108,9.748,11.869,3.805,12.522,4.021,10.47,5.7,140
6.211,12.884,1.808,9.753,13.424,5.55,11.508,5.983,13.053,4.368,138
10.489,13.6,1.771,8.572,12.761,5.588,12.051,6.239,15.174,3.993,138
7.547,15.723,1.627,9.538,14.881,3.425,12.635,3.859,14.832,4.177,140
11.505,17.078,1.413,9.711,11.77,5.323,12.944,4.287,13.389,6.066,140
10.943,18.926,1.93,8.26,13.539,4.346,15.224,4.721,14.651,3.954,142
10.201,19.381,1.575,9.303,10.007,5.371,13.21,3.78,11.355,5.829,137
7.529,12.617,1.03,9.38,11.034,5.307,13.641,6.388,15.038,4.923,136
8.419,18.681,1.761,8.431,11.461,3.167,14.858,4.366,13.563,5.033,140
5.306,13.878,1.327,8.669,10.605,6.284,14.708,5.783,13.853,6.204,136
9.753,12.451,1.743,8.511,12.277,3.386,11.264,5.028,14.974,5.832,139
11.67,19.686,1.08,8.821,12.739,3.239,10.86,3.372,11.541,3.647,134
6.4,15.565,1.901,8.521,13.291,3.195,13.353,5.287,12.524,4.99,138
6.041,17.745,1.471,8.318,14.215,6.131,11.441,5.099,13.713,4.594,138
10.472,13.917,1.74,9.139,14.057,5.85,13.705,5.917,13.432,4.718,138
8.707,19.452,1.366,8.112,14.167,5.027,10.643,5.288,13.415,4.42,139
6.639,19.807,1.244,9.862,15.343,4.109,10.438,4.042,15.021,4.379,136
5.469,19.26,1.683,8.685,11.52,5.188,15.297,5.764,11.693,5.457,140
7.427,15.338,1.233,8.15,10.345,6.197,11.979,3.708,10.549,5.547,137
9.182,12.678,1.762,9.052,13.91,5.224,11.029,5.664,11.31,3.176,138
11.025,14.082,1.355,8.674,13.593,3.813,12.584,5.303,12.281,5.141,140
10.785,17.163,1.658,8.266,14.946,4.194,11.992,3.176,14.731,6.226,140
7.942,19.26,1.899,9.724,14.282,3.906,13.725,5.429,14.29,5.643,139
9.92,12.153,1.756,8.992,14.922,6.245,12.167,3.193,10.73,4.68,138
11.352,12.689,1.062,8.835,13.024,6.207,15.181,5.579,12.712,3.106,137
10.723,14.488,1.608,9.709,14.348,3.663,10.976,5.612,13.733,5.626,142
5.483,16.744,1.841,8.703,12.236,6.259,12.468,5.247,11.446,6.456,137
11.888,13.473,1.412,9.1,11.388,4.931,13.671,3.271,13.751,4.928,140
10.884,19.586,1.197,9.45,14.67,3.916,12.448,5.804,10.04,3.319,135
9.601,13.836,1.029,9.2,15.099,4.669,14.259,6.242,11.014,3.793,138
6.917,13.902,1.649,8.289,10.307,6.051,10.237,4.277,11.73,6.35,134
7.422,14.818,1.946,8.861,12.036,4.048,15.418,5.984,15.174,5.491,138
8.314,19.418,1.96,8.676,11.597,3.466,10.771,3.367,15.386,4.304,135
9.737,13.662,1.097,8.091,13.625,3.059,10.672,4.579,12.667,6.335,138
8.151,19.422,1.067,9.984,12.788,5.221,10.628,6.332,12.83,4.339,134
6.835,13.738,1.937,8.84,11.884,3.22,10.777,5.03,13.117,3.795,138
7.078,17.551,1.906,9.787,10.324,5.386,12.486,5.582,10.28,3.767,138
5.245,13.557,1.69,8.786,14.866,5.109,12.073,3.872,13.373,4.332,136
9.143,17.103,1.3,9.791,15.045,3.931,15.302,3.607,12.888,4.259,140
6.394,12.932,1.159,9.688,11.428,4.304,10.781,4.568,12.045,4.838,137
8.065,17.1,1.557,9.498,11.678,5.757,14.094,5.089,13.113,4.729,139
8.2,12.523,1.028,8.872,14.685,5.116,10.478,5.425,12.153,3.769,137
5.291,19.385,1.936,8.654,10.848,4.082,12.918,4.806,15.419,5.372,135
9.682,19.03,1.035,9.4,11.763,3.201,11.233,5.022,12.737,5.343,136
6.683,12.965,1.642,8.535,11.594,5.191,13.413,4.697,11.522,4.61,138
9.184,16.263,1.947,9.503,13.206,5.427,10.145,3.369,15.051,6.411,140
11.188,17.884,1.499,9.157,14.134,6.26,10.01,4.194,10.172,3.912,139
11.319,18.372,1.723,8.823,13.144,3.1,12.755,3.308,11.189,6.351,140
8.312,18.857,1.962,8.451,10.843,4.254,14.676,4.164,13.719,5.735,138
5.201,13.453,1.79,8.034,15.094,5.403,13.583,4.356,13.757,5.112,136
11.768,14.917,1.624,8.47,12.706,3.63,10.295,3.604,12.422,5.566,139
6.079,17.795,1.819,9.412,11.484,3.669,11.262,4.006,11.955,5.247,136
6.125,15.332,1.873,8.702,11.702,6.322,15.052,4.911,15.257,5.293,138
10.97,17.03,1.927,8.9,11.276,4.83,11.005,5.7,11.668,4.064,141
8.81,16.036,1.857,9.539,13.375,4.259,13.92,3.368,12.202,3.4,140
9.36,14.407,1.693,9.242,14.791,4.675,13.893,6.467,11.932,5.733,138
5.294,18.824,1.406,9.966,12.565,3.375,11.12,4.68,13.226,3.217,134
11.596,18.471,1.905,8.751,13.59,4.253,11.717,5.456,14.887,4.483,140
8.829,15.563,1.082,8.539,13.535,4.879,14.652,4.191,14.976,5.206,137
5.044,14.374,1.443,9.261,13.537,3.045,14.359,6.357,15.069,3.726,136
9.555,15.672,1.998,9.709,11.483,4.231,14.269,3.124,12.895,3.518,140
10.611,15.075,1.207,9.838,10.378,5.76,12.942,5.93,10.156,4.731,142
