tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
6.973,15.723,2.425,8.989,14.904,1.171,13.278,3.874,13.647,4.449,66
9.481,13.609,1.691,9.203,15.477,1.736,15.308,4.387,10.486,2.754,63
7.89,12.679,2.942,8.737,13.956,3.212,11.676,5.275,11.213,4.315,84
11.555,13.154,2.11,9.247,14.411,5.177,15.396,5.473,15.439,3.498,93
8.874,18.831,2.021,8.257,10.341,5.086,12.575,5.711,14.909,6.494,53
5.585,19.83,1.66,9.487,10.315,1.48,14.94,5.481,11.98,2.704,63
10.556,16.59,1.856,9.596,12.111,4.04,12.252,5.56,14.737,4.342,90
6.337,15.368,3.374,9.457,14.04,5.823,14.967,1.906,14.164,1.852,68
5.122,12.146,2.212,8.954,12.362,6.325,10.6,1.439,12.702,2.515,41
7.786,16.106,2.242,9.455,12.661,3.175,10.234,4.73,12.021,1.159,71
10.643,18.744,1.414,9.567,10.11,6.483,13.478,4.597,12.339,2.326,49
11.93,19.176,3.461,9.979,13.271,1.853,10.749,2.811,12.604,6.35,29
11.091,19.363,1.652,8.223,12.245,1.43,13.115,4.135,14.226,2.136,65
7.149,17.725,3.489,8.459,10.174,3.385,11.865,2.018,14.247,4.848,53
6.117,17.024,2.125,8.965,14.647,1.05,12.052,3.118,12.844,4.724,81
10.936,19.386,3.03,9.333,12.456,5.727,12.819,6.075,15.233,3.678,63
7.207,12.999,2.289,8.554,12.835,5.176,10.359,5.369,14.881,4.306,92
8.361,14.274,2.36,8.524,13.175,5.635,10.307,6.257,12.393,4.137,91
9.282,13.151,1.216,9.24,12.757,2.168,10.605,3.991,13.853,5.609,100
6.099,18.745,3.109,8.404,15.151,1.73,11.972,4.873,13.841,5.51,74
5.366,14.674,2.848,9.42,15.074,2.985,15.32,3.417,12.644,3.688,92
5.368,13.169,1.914,8.286,11.092,2.56,12.901,1.207,10.341,6.402,70
10.387,17.464,3.143,9.732,15.061,6.437,10.935,5.029,12.329,4.402,82
8.631,19.971,2.566,8.509,11.035,2.708,12.999,3.334,12.049,2.464,82
7.728,12.391,1.384,9.156,13.466,3.029,11.929,4.655,14.88,3.22,86
10.385,12.185,2.057,9.195,14.851,2.734,12.848,5.484,12.596,4.073,85
8.605,14.701,1.677,8.68,14.455,1.077,10.673,3.474,13.129,2.279,48
9.909,18.78,2.146,9.716,11.772,3.002,10.902,5.387,14.76,1.251,90
11.882,14.818,1.889,9.094,11.485,1.013,11.201,3.642,10.086,5.372,69
10.283,12.99,1.861,9.955,14.706,3.196,11.144,1.249,12.711,3.88,73
5.392,18.78,1.046,8.479,14.23,6.054,14.394,1.176,13.471,4.774,55
6.552,13.923,2.56,9.414,13.299,3.559,14.547,4.303,10.049,2.008,93
6.393,18.569,2.468,9.944,12.911,6.151,11.813,2.394,14.581,4.093,92
11.353,19.675,3.439,9.224,12.995,1.16,14.458,1.091,12.642,1.781,81
9.214,16.582,1.136,9.188,10.136,1.4,15.161,4.962,12.836,3.063,67
8.868,18.214,1.649,9.138,11.065,4.736,13.262,5.913,14.983,3.822,81
5.718,16.487,2.576,8.43,11.118,1.827,13.615,2.841,12.626,4.94,74
11.439,14.282,2.384,8.554,10.85,6.404,14.438,5.596,12.546,2.574,72
9.652,16.73,1.763,8.289,14.376,3.722,12.506,5.684,15.313,5.443,72
11.68,14.56,3.104,9.634,13.197,5.289,12.86,3.026,14.894,5.435,39
5.496,14.923,1.816,8.168,14.78,5.948,12.584,5.475,15.489,1.894,84
11.453,13.344,2.271,9.59,14.827,4.864,14.459,5.601,15.008,1.701,100
11.887,19.374,1,8.695,11.544,5.891,11.853,1.963,13.375,3.489,51
11.524,16.996,1.745,8.183,13.109,2.054,14.606,5.527,10.573,1.142,84
5.223,12.017,2.8,8.804,11.035,5.477,10.21,3.182,13.937,4.368,88
10.262,13.406,3.223,9.516,13.99,5.397,10.313,1.64,10.715,6.238,44
5.549,18.967,2.574,9.003,11.498,5.425,10.872,2.612,13.6,4.907,99
7.221,12.714,2.872,8.168,15.047,1.308,14.128,5.162,13.91,4.878,66
7.289,16.981,3.073,9.394,14.57,1.66,15.324,3.266,11.173,4.402,72
10.944,17.561,2.036,8.745,15.417,4.745,12.826,2.072,11.563,1.575,54
7.955,16.05,2.314,8.01,12.171,6.057,11.276,2.258,10.821,1.071,41
11.833,17.093,3.169,8.897,13.568,3.325,14.751,1.514,13.975,3.484,67
6.397,14.381,1.099,8.036,10.155,6.437,10.86,6.155,15.216,5.041,54
10.433,14.985,1.37,8.873,11.659,2.681,13.424,5.402,10.201,1.277,53
6.706,14.031,1.175,9.463,15.316,3.491,12.053,1.639,15.219,1.245,40
5.979,17.733,3.178,9.673,14.967,4.115,11.279,1.167,12.523,4.17,74
11.357,17.415,1.313,9.755,14.107,1.044,12.058,1.301,12.7,5.403,77
7.526,17.459,3,8.864,12.123,1.339,13.626,5.285,14.515,4.143,74
11.677,16.969,2.316,9.072,12.696,4.845,11.634,1.096,11.354,1.499,66
7.54,15.484,1.33,8.112,12.628,3.35,10.214,1.051,13.454,5.661,78
8.255,18.196,3.226,8.635,12.695,5.295,12.6,2.262,12.132,2.939,86
8.268,16.911,2.631,9.504,11.9,5.241,13.986,1.72,14.044,1.438,73
6.363,12.354,2.24,9.766,14.203,4.783,13.504,5.752,14.131,3.804,86
5.733,18.479,2.041,8.717,15.321,1.984,14.908,5.485,10.196,3.03,77
11.995,19.035,2.105,8.2,13.982,4.562,11.191,5.471,13.572,1.872,59
7.717,15.937,1.274,8.093,13.529,5.502,11.959,1.93,10.343,1.327,41
8.616,18.886,1.004,9.199,13.421,6.331,13.246,3.874,12.703,2.825,30
11.554,13.166,2.871,9.694,12.935,6.051,14.155,5.396,15.033,4.218,66
10.214,16.718,1.205,8.052,15.105,3.936,14.067,4.702,14.758,5.829,83
11.083,19.34,3.186,9.388,13.698,3.229,14.215,5.431,12.273,4.489,66
9.747,15.259,1.482,9.512,11.625,3.885,11.021,6.431,11.314,6.388,100
7.612,16.334,3.245,8.028,11.647,3.655,12.721,2.236,14.869,3.248,85
9.581,19.792,3.072,8.746,11.488,6.073,13.449,6.208,15.166,5.661,67
10.232,18.658,2.874,8.802,15.382,6.103,13.889,6.29,12.736,2.419,79
9.011,13.941,2.697,9.337,12.213,5.405,10.988,4.829,13.078,1.65,87
7.319,16.151,2.235,8.796,12.032,3.154,10.31,5.076,12.927,3.615,88
9.46,18.843,2.399,8.93,15.002,6.235,13.434,6.06,12.509,6.446,64
6.58,17.695,1.157,9.847,10.42,3.652,15.263,1.566,12.846,3.918,60
10.454,15.958,2.215,8.056,13.08,5.793,13.166,6.341,12.696,4.443,73
6.471,18.19,2.906,8.744,12.603,6.018,11.469,6.401,13.393,3.877,92
7.954,13.779,2.956,8.723,15.055,4.514,15.317,1.171,13.672,5.688,46
10.35,19.052,2.79,9.833,15.03,3.71,12.389,5.938,11.031,1.77,85
10.153,14.67,2.599,8.311,13.432,4.962,14.224,4.224,14.611,4.813,80
9.191,12.466,3.225,8.104,11.298,2.385,11.429,2.575,14.985,5.918,31
5.325,18.109,1.07,9.353,14.618,2.242,11.854,6.496,10.583,5.189,61
9.213,19.663,3.163,9.806,15.254,3.559,15.154,1.031,12.086,6.109,58
8.817,16.556,1.923,8.757,13.032,4.596,11.715,3.518,10.597,1.246,42
9.261,13.46,1.029,8.664,10.398,5.802,12.886,4.011,13.472,1.917,50
11.785,16.227,3.179,9.032,14.694,4.592,12.47,1.439,14.527,1.625,69
11.296,15.316,1.541,8.751,14.857,5.773,12.773,6.415,12.149,1.473,76
7.765,14.995,3.358,9.075,14.881,5.586,11.748,3.537,10.292,2.578,88
10.814,13.155,3.064,8.09,13.885,6.15,13.215,2.018,13.124,5.985,50
10.664,17.693,2.441,9.096,13.225,1.867,11.389,3.429,11.391,5.299,75
8.569,14.197,3.389,8.034,15.143,1.729,12.227,2.801,14.622,3.539,69
9.286,13.047,1.311,9.227,14.85,6.169,12.591,3.051,14.662,3.095,62
11.412,15.067,3.074,8.496,11.734,5.762,11.627,2.336,14.098,4.004,74
9.955,16.511,1.908,8.386,12.928,6.47,14.217,4.695,13.855,4.584,77
7.612,19.411,1.741,8.095,14.726,5.321,14.136,4.421,11.033,1.057,54
7.367,15.232,1.633,8.963,11.234,6.239,13.721,6.146,14.907,2.321,89
10.494,13.276,1.464,9.263,11.652,1.225,14.26,4.364,14.268,3.151,73
7.229,15.414,1.761,9.877,10.581,2.571,12.952,3.226,12.505,2.554,71
8.742,12.517,2.645,9.398,12.725,4.856,14.067,5.6,14.824,2.959,81
10.8,12.316,3.38,9.581,12.249,1.359,11.801,1.279,11.302,3.493,43
8.2,12.456,1.518,8.109,13.741,4.369,15.207,3.068,14.486,5.099,86
7.929,19.144,3.113,9.566,11.734,6.453,13.937,1.413,12.904,4.803,81
10.534,18.062,2.162,9.623,15.41,3.638,12.789,5.005,10.589,3.669,68
7.661,15.086,2.153,9.935,13.974,4.949,11.107,1.519,13.476,1.719,54
8.573,16.905,2.183,8.414,10.609,3.445,13.984,2.587,10.785,1.92,68
6.04,12.732,3.365,9.603,10.366,1.052,14.247,5.39,10.085,2.452,78
11.703,17.108,2.431,9.114,13.271,6.239,13.448,3.095,11.24,4.085,72
11.166,17.138,2.48,8.691,14.719,5.171,15.376,2.972,11.13,5.833,79
6.128,12.581,2.415,8.782,12.914,1.992,14.434,3.014,12.016,5.67,66
11.129,12.781,3.134,9.672,10.477,3.179,14.515,3.048,10.485,5.339,53
10.366,13.763,1.796,8.571,11.035,5.46,11.199,5.748,14.117,5.764,86
11.9,14.653,1.781,8.834,10.838,4.996,12.11,4.399,14.19,5.933,77
11.806,14.13,2.089,8.871,12.348,3.389,10.57,4.372,11.426,1.652,73
9.767,15.747,2.238,8.625,12.617,4.933,13.199,3.248,13.323,4.402,92
7.682,14.719,1.495,8.996,11.618,2.972,13.765,1.081,10.032,5.783,80
11.427,19.181,3.378,8.43,12.473,2.458,15.304,5.519,13.899,2.096,87
6.297,16.917,1.965,9.455,14.054,1.592,14.351,5.778,11.169,1.386,87
8.315,19.217,2.242,8.366,14.85,3.804,15.28,4.219,11.906,6.248,69
8.857,17.772,1.415,9.892,14.513,3.157,10.429,2.954,12.253,3.293,69
11.265,15.419,1.077,9.629,13.246,4.601,12.615,5.995,13.346,6.301,94
9.736,14.058,2.725,8.747,11.986,5.568,15.404,5.292,11.76,2.747,78
10.1,12.198,3.075,9.983,11.665,5.951,11.401,1.138,14.879,2.408,59
7.538,17.366,2.402,9.703,12.114,2.125,10.477,1.666,11.92,1.259,65
6.245,16,2.815,9.927,12.876,3.606,14.973,5.117,11.937,1.025,106
8.783,14.452,3.067,8.975,11.702,3.904,10.173,5.953,10.463,5.802,80
10.952,14.388,1.199,8.129,12.811,2.689,15.444,5.404,10.412,5.279,95
9.572,19.113,2.64,8.515,11.483,4.923,13.567,3.335,13.907,3.388,82
10.24,13.262,3.36,9.669,10.243,3.114,10.623,2.165,15.291,3.025,49
7.067,13.811,1.866,9.191,12.598,1.615,12.514,6.006,14.115,1.833,88
6.126,12.467,1.847,9.659,10.579,2.64,12.044,4.095,10.82,2.259,42
5.139,15.331,3.09,8.995,10.049,4.935,11.041,3.964,10.113,6.245,78
9.27,12.043,1.077,9.813,10.886,1.224,10.606,2.959,10.089,1.322,51
10.013,14.69,1.891,8.352,10.078,2.629,12.722,6.308,11.392,1.545,88
8.592,17.37,2.824,8.509,11.019,4.09,12.038,2.619,12.624,4.059,84
8.27,17.573,1.994,9.591,13.246,2.463,12.672,2.701,11.197,3.054,85
9.985,15.45,1.267,9.931,10.437,1.697,15.185,5.106,13.851,5.854,86
7.04,15.524,2.589,8.635,12.159,3.969,11.501,1.937,14.511,3.459,91
8.704,18.575,2.363,8.829,13.594,1.022,12.356,2.041,15.052,5.715,62
9.73,18.16,3.437,9.977,11.594,1.997,10.851,4.778,10.248,4.688,61
8.518,19.648,1.05,8.474,14.493,3.829,11.197,5.921,12.652,3.333,46
7.137,16.652,1.932,9.007,10.017,1.617,13.365,1.972,10.864,1.502,47
8.243,19.38,1.055,8.368,10.773,6.344,14.348,4.611,14.471,3.279,45
11.28,16.71,2.475,8.745,10.705,4.679,14.208,3.145,10.389,6.35,82
5.716,17.64,3.324,9.272,12.432,4.02,11.349,5.545,12.277,1.776,106
8.808,19.351,2.327,9.047,12.474,2.566,12.483,5.969,11.6,4.275,74
9.837,17.186,2.83,8.106,13.057,4.296,12.543,3.469,13.263,5.698,84
8.314,15.668,1.822,9.353,15.242,1.444,13.175,4.788,11.829,4.434,77
5.746,12.045,2.284,8.299,15.154,3.534,14.451,5.247,10.311,4.234,85
9.404,17.871,3.08,9.018,12.41,4.559,14.955,3.125,10.135,5.511,82
10.749,16.777,2.509,8.137,11.45,2.555,14.357,6.044,10.134,3.384,72
11.872,16.843,2.608,8.321,10.801,5.36,14.981,2.733,13.335,3.082,83
5.074,12.882,2.999,8.677,13.772,5.939,13.087,6.418,10.174,5.202,84
11.813,16.46,1.938,8.182,11.627,4.021,15.031,5.126,10.105,4.725,71
8.052,12.602,2.416,9.798,14.86,2.52,13.723,3.135,10.361,3.471,81
5.025,18.932,1.687,9.674,15.241,2.142,10.592,3.741,11.664,4.92,85
6.824,12.352,2.558,9.933,13.231,4.239,10.22,4.741,11.08,4.22,89
7.54,15.4,3.178,9.375,10.638,4.671,13.264,2.684,12.753,1.043,70
8.164,12.057,3.048,8.06,13.941,3.285,12.177,4.687,11.979,5.258,73
8.636,16.057,3.017,9.639,12.448,5.867,11.079,1.689,15.408,2.489,71
11.504,16.616,2.771,9.511,14.371,1.691,11.74,1.565,12.447,3.657,56
6.156,14.034,2.267,9.827,12.906,4.824,10.603,5.263,13.255,4.23,93
5.772,19.766,2.815,8.153,14.376,6.304,10.365,4.743,11.905,3.837,94
11.5,13.295,3.1,9.589,10.533,5.37,10.431,1.137,12.801,3.358,55
5.115,14.58,1.941,8.523,10.427,5.812,11.441,4.95,10.737,1.691,85
6.119,14.804,2.084,8.229,10.509,1.883,11.422,4.49,11.487,2.394,72
9.123,14.86,1.838,8.452,13.09,4.238,13.993,2.1,15.496,5.415,86
9.854,19.207,2.982,9.24,15.475,4.824,12.304,3.084,14.442,6.429,49
7.629,19.672,3.19,9.766,14.459,1.075,12.45,3.914,10.733,2.466,85
11.977,12.274,3.204,8.057,11.751,3.018,13.486,4.255,15.222,1.882,75
6.691,17.263,2.308,9.61,10.903,3.495,10.224,5.133,11.05,4.818,90
9.262,15.369,1.818,8.095,13.694,4.514,10.706,2.414,11.47,6.425,89
6.845,16.628,1.854,9.971,13.229,4.784,13.574,3.856,12.76,4.943,90
6.94,15.167,3.238,9.14,11.701,3.528,12.357,1.998,13.772,1.869,66
8.222,18.967,2.913,9.941,12.128,3.45,13.494,4.323,13.738,2.184,89
9.879,14.907,2,9.139,13.064,4.3,12.618,2.524,14.168,4.569,85
8.623,13.271,1.938,8.315,12.512,2.647,10.103,2.171,14.338,3.44,80
6.829,13.394,2.75,9.48,10.184,4.395,14.732,3.683,10.062,2.625,87
6.15,12.317,2.324,9.051,11.095,3.864,10.284,5.965,13.981,3.845,89
10.085,18.027,3.347,8.787,10.367,2.253,14.556,3.141,11.513,3.449,73
7.482,13.29,1.634,9.181,14.34,6.03,14.539,3.058,15.271,5.351,83
6.401,18.086,2.72,9.327,11.192,3.026,11.228,6.462,12.144,3.474,78
11.391,19.295,1.74,9.722,15.117,1.975,11.814,6.063,11.756,1.895,71
7.503,16.542,1.355,9.073,11.68,5.002,10.072,5.334,11.152,2.57,53
10.589,14.024,2.897,9.159,14.193,5.401,14.763,5.504,15.18,5.565,63
7.049,14.625,1.08,9.491,14.75,1.177,13.094,4.021,11.649,1.444,53
9.511,17.795,1.505,8.047,10.401,1.295,11.189,3.415,10.349,3.946,68
11.377,15.411,2.011,8.105,12.202,5.744,11.682,6.201,11.328,5.595,79
10.108,13.245,2.594,8.312,12.617,1.46,12.651,2.965,14.466,5.559,60
6.876,12.675,3.313,9.921,12.204,2.573,15.367,3.623,15.176,1.598,71
5.268,12.908,1.777,9.808,13.881,4.574,15.469,2.382,13.537,3.07,95
10.34,15.261,3.172,8.751,12.518,1.46,10.249,5.252,14.732,6.275,46
8.933,16.934,2.704,9.678,13.789,3.958,11.11,5.732,13.219,5.69,72
9.14,17.214,2.104,8.519,12.456,5.706,12.964,5.325,13.115,6.055,76
8.532,13.202,2.268,9.112,13.005,1.971,15.186,5.353,15.212,3.433,73
7.55,19.927,2.504,9.59,10.796,5.31,14.784,5.98,12.803,2.558,77
8.795,16.067,2.088,9.029,11.011,3.705,10.064,3.482,13.556,3.667,80
7.087,16.563,1.068,8.213,11.136,2.83,14.712,3.897,12.415,3.704,62
10.575,16.005,1.038,9.275,13.447,3.9,12.295,5.883,14.442,2.609,66
11.197,12.978,1.984,8.105,14.933,4.715,13.2,1.611,11.957,5.899,88
9.739,12.394,2.32,8.881,14.15,5.758,11.376,5.516,14.401,4.713,82
8.14,19.421,2.529,8.277,12.705,1.634,11.314,2.417,12.284,4.592,89
6.743,17.685,2.364,9.952,13.262,3.065,13.059,4.536,11.97,2.091,88
8.397,15.248,1.463,8.13,14.124,2.63,13.496,5.554,13.757,1.744,84
6.982,13.219,2.574,8.748,14.505,2.806,10.701,4.693,15.204,4.918,73
6.481,12.894,1.866,9.903,12.003,3.611,12.751,4.563,10.825,3.516,85
9.495,16.93,1.156,8.52,13.481,3.188,13.383,3.399,10.146,1.978,43
6.449,15.371,1.295,9.541,14.382,4.504,11.38,5.526,15.023,4.213,94
6.142,19.187,1.087,9.655,13.623,4.24,14.786,2.539,12.093,2.771,49
8.998,17.525,3.423,8.017,12.233,5.107,12.127,2.079,15.115,4.791,59
9.822,19.031,1.448,9.713,10.135,4.421,15.068,1.296,10.803,1.862,59
8.469,13.311,1.525,8.208,11.484,5.925,10.829,6.377,11.373,1.462,82
7.845,13.055,3.171,8.89,11.545,5.402,12.698,2.055,13.965,5.888,35
9.606,15.329,2.978,9.353,13.376,4.565,13.45,1.448,10.717,3.708,75
6.042,17.164,1.444,9.502,11.726,5.942,12.52,6.18,11.069,2.394,77
7.412,16.888,2.641,8.185,11.362,2.954,15.089,2.088,15.21,6.235,66
10.706,13.486,3.296,9.017,14.992,1.535,10.995,1.202,12.519,5.424,42
9.952,14.82,1.777,8.772,15.052,4.951,13.342,1.733,11.634,1.681,39
8.966,14.669,2.633,9.232,10.632,3.747,10.384,4.222,13.61,2.037,79
5.446,15.319,2.889,8.157,15.428,3.145,10.106,3.47,11.139,2.608,95
11.68,17.819,1.23,9.13,10.487,2.412,11.835,3.582,10.718,6.17,75
9.483,13.044,2.129,9.833,11.814,5.87,13.7,6.118,14.692,5.586,81
9.441,16.332,2.958,10,12.942,5.621,11.624,1.08,12.82,5.515,56
9.723,17.74,2.151,8.137,14.841,4.26,11.904,6.043,13.822,3.413,69
10.798,17.857,2.246,8.363,12.417,3.653,11.021,2.303,10.699,2.344,74
6.901,14.613,2.066,9.613,13.881,1.867,10.284,1.133,12.374,5.772,55
6.27,12.666,1.557,9.29,11.245,2.801,14.532,3.356,11.943,5.439,83
11.512,12.741,2.381,8.409,10.203,1.157,12.895,2.605,13.782,3.856,65
6.269,16.646,1.389,9.647,10.029,2.732,10.481,3.033,10.608,3.563,50
5.984,19.731,1.562,9.775,10.808,3.418,12.248,2.564,14.577,4.282,78
10.501,13.196,2.56,9.857,10.339,2.828,13.183,6.246,10.633,3.129,90
11.712,16.902,2.113,8.722,12.703,4.382,14.123,1.987,14.623,1.818,69
7.962,14.256,1.806,9.718,11.367,4.669,12.188,3.734,10.387,1.005,48
11.783,13.23,2.816,9.894,10.09,3.61,10.107,3.053,13.314,5.239,50
5.1,16.733,2.948,8.857,12.388,2.579,12.322,3.871,12.45,2.615,101
8.736,12.313,2.516,9.74,10.189,4.433,11.455,4.496,13.21,2.344,77
6.261,18.562,2.14,9.373,13.646,6.413,10.023,2.599,15.483,5.76,70
10.203,18.597,2.098,9.021,13.212,6.001,13.14,2.888,11.358,5.938,70
6.989,14.662,1.98,9.233,11.016,5.998,12.692,5.803,13.801,5.336,85
11.777,13.118,2.533,8.733,13.684,2.726,12.698,5.547,10.772,6.325,70
8.295,17.027,2.981,9.983,10.06,3.909,12.561,1.16,11.008,5.366,62
7.946,17.01,3.159,9.506,11.629,3.68,13.23,2.972,10.313,5.112,81
7.468,19.219,2.179,9.345,10.832,4.001,10.793,4.767,12.807,5.518,81
9.441,13.035,3.059,9.526,13.835,4.736,14.166,5.483,10.948,5.36,72
8.544,13.483,2.389,8.245,11.034,5.355,14.311,2.593,10.829,3.535,87
6.838,19.365,2.2,9.07,13.686,3.001,12.651,3.992,13.128,6.394,78
8.006,12.774,1.879,8.855,11.901,4.583,13.089,5.544,10.617,2.743,84
5.76,13.895,2.702,8.69,12.305,2.835,13.673,3.575,10.267,4.808,88
5.821,17.908,2.97,9.193,13.904,1.142,14.382,5.209,11.096,5.563,74
10.526,19.31,1.904,9.124,14.475,4.013,11.274,6.262,13.55,5.964,63
11.409,18.114,1.838,8.858,14.144,3.098,15.143,5.052,10.657,4.202,77
11.58,15.171,2.59,9.991,12.595,3.81,10.471,3.723,14.071,3.532,65
10.624,13.215,3.021,9.454,14.544,5.991,11.092,2.132,13.211,4.431,65
7.556,19.273,2.034,9.336,13.131,3.575,13.73,4.766,11.013,2.877,73
10.363,17.719,3.411,8.266,14.186,2.741,11.695,6.118,10.312,5.643,88
5.32,12.508,2.753,9.083,14.313,2.074,14.122,4.33,11.874,1.822,81
7.869,19.026,1.733,8.758,11.426,2.764,11.012,3.664,11.729,6.092,80
7.82,17.5,1.592,8.458,11.563,4.66,12.498,1.377,12.462,4.595,82
8.353,18.049,3.287,8.441,11.126,2.703,10.174,4.435,12.551,6,71
10.112,13.254,2.561,8.455,10.87,3.064,12.811,5.375,11.15,4.514,77
7.995,12.457,3.46,9.693,13.118,2.476,13.948,5.333,13.206,5.946,37
6.379,12.076,2.535,9.39,11.126,4.345,12.935,1.275,10.117,5.686,65
9.954,18.823,2.286,8.076,10.264,3.526,14.65,3.713,13.489,6.21,67
7.31,12.995,2.727,8.625,12.622,3.32,11.09,5.168,14.072,2.79,91
11.444,17.899,1.049,9.717,10.719,5.985,12.363,6.143,14.47,4.5,65
7.665,13.967,2.564,8.504,12.725,4.486,12.241,4.54,12.177,5.725,90
8.501,15.297,3.223,8.33,13.749,2.136,13.223,4.008,15.381,3.221,74
8.378,13.081,1.368,9.586,12.942,4.262,10.565,3.29,14.18,6.173,102
5.516,13.797,3.233,9.412,14.23,4.874,10.733,5.492,11.845,1.722,104
5.051,13.043,1.966,9.214,14.865,1.085,14.866,3.945,10.956,5.88,77
6.132,17.552,2.83,8.21,14.671,4.07,12.851,1.748,10.063,1.183,40
5.152,15.162,1.636,8.503,12.74,4.647,10.523,4.23,12.986,3.697,81
7.603,16.434,1.083,8.991,15.371,5.019,15.34,6.293,13.802,3.072,64
6.806,17.114,2.022,9.794,15.129,1.845,12.853,5.428,14.96,6.177,61
10.203,14.77,2.745,8.203,11.092,3.389,11.607,1.437,15.319,1.332,75
8.475,16.715,3.404,9.652,15.41,4.713,11.986,5.196,12.525,2.779,97
7.788,12.713,1.031,9.062,14.322,1.346,11.01,2.276,13.05,4.233,46
10.414,19.96,2.48,9.451,15.099,5.906,13.611,5.253,12.898,3.467,64
6.085,12.515,2.054,8.16,12.515,1.775,12.888,6.058,10.198,3.554,81
7.211,15.579,1.523,8.624,14.219,5.516,14.213,1.127,11.328,2.769,44
6.832,13.932,1.944,9.627,11.411,2.772,12.776,4.475,11.568,4.017,86
9.278,18.36,3.087,8.643,12.215,6.277,10.64,6.363,12.64,1.066,83
11.329,15.02,1.412,9.429,11.283,6.321,10.051,2.651,11.256,3.145,58
8.629,15.483,3.128,8.765,10.634,3.451,14.636,1.384,14.852,2.19,66
9.525,14.574,1.273,9.349,13.238,2.838,10.991,2.409,10.567,1.47,50
10.788,14.127,1.686,9.651,11.568,3.947,12.676,2.413,12.097,2.593,70
8.21,16.46,1.208,9.235,12.423,6,12.986,3.586,14.746,4.753,89
6.169,16.582,1.525,9.872,14.084,1.96,12.23,3.131,10.83,1.167,55
8.419,16.082,2.753,9.052,14.737,6.026,13.371,2.948,14.903,4.655,82
9.778,17.137,1.37,9.401,13.633,6.191,10.294,6.498,12.056,6.487,82
6.644,17.241,1.308,9.318,11.929,3.836,12.134,6.023,13.738,4.008,88
7.574,14.981,1.622,9.138,12.165,1.93,14.328,3.903,14.07,4.54,81
6.933,19.641,3.17,9.484,12.17,5.266,13.474,3.863,13.409,1.631,90
8.341,17.362,1.708,8.529,10.94,3.559,11.927,3.564,10.435,1.223,44
6.485,17.276,2.35,8.811,11.473,5.746,11.936,1.561,13.181,2.842,80
11.404,19.273,1.938,8.349,10.273,3.774,13.864,3.861,10.185,3.671,69
11.832,19.963,3.198,9.322,14.064,4.129,12.126,1.065,12.181,3.609,81
5.039,13.897,1.527,8.706,10.18,2.555,11.838,2.506,10.991,5.201,77
6.188,18.268,1.105,9.374,14.562,4.58,12.722,3.066,15.402,3.491,56
8.923,12.067,3.16,9.329,14.186,4.707,14.062,3.238,12.765,2.928,82
9.083,16.064,2.283,9.43,11.585,1.206,14.776,2.038,10.791,6.307,58
9.466,12.996,3.252,8.207,13.751,3.998,11.024,6.456,13.454,2.836,81
8.852,18.992,2.404,8.579,15.131,3.345,12.538,6.198,14.54,3.194,68
11.36,16.52,3.277,9.633,10.574,2.2,12.558,5.967,13.984,2.869,65
7.088,15.048,2.604,9.37,12.851,2.681,10.287,1.451,14.942,1.486,63
5.206,19.103,1.324,9.729,10.24,4.08,14.057,5.762,12.609,2.325,60
11.643,19.575,2.623,9.539,11.57,6.119,12.407,1.114,10.918,6.071,68
11.546,19.867,1.764,8.496,11.452,3.631,10.96,2.003,10.142,6.104,73
7.285,12.885,2.089,8.156,14.673,2.581,13.676,1.459,14.065,5.671,72
8.154,18.878,2.163,8.467,12.34,1.604,12.862,4.641,11.8,6.109,75
6.583,18.778,2.228,8.796,13.193,4.149,14.034,1.373,12.357,2.69,74
5.926,17.955,2.839,9.023,14.066,3.617,11.349,5.325,14.152,1.846,91
7.134,16.197,1.492,9.262,10.746,2.224,13.277,5.196,11.838,1.569,62
10.213,14.236,3.203,8.427,10.216,5.911,12.437,4.538,12.393,4.016,84
6.717,12.278,2.393,8.448,11.638,1.136,15.443,2.012,11.421,5.324,59
6.944,12.771,2.771,8.642,13.722,6.033,10.709,4.63,10.956,6.155,85
7.466,17.036,3.042,9.883,14.273,2.848,14.852,5.454,10.663,1.164,91
11.373,16.372,3.49,9.002,10.788,1.497,10.506,4.657,12.155,5.602,62
6.659,15.946,3.17,8.536,10.716,6.214,10.051,4.321,10.105,1.396,92
10.808,18.977,1.265,9.791,14.55,2.726,15.304,2.716,15.386,3.865,65
10.219,16.664,3.141,8.439,12.522,4.428,12.135,1.544,10.564,5.005,77
7.154,16.793,3.338,9.79,14.473,1.313,13.608,3.187,12.586,1.663,63
10.511,18.133,3.224,9.677,10.184,5.609,11.186,2.803,14.955,1.108,80
11.623,15.437,1.894,8.869,10.701,2.407,14.491,1.55,12.456,1.197,76
6.542,18.338,1.637,8.336,12.824,5.185,10.314,5.85,11.531,6.183,74
8.438,15.355,3.05,9.666,11.852,1.759,12.631,4.716,13.177,3.451,62
8.149,12.946,1.136,9.942,14.963,6.491,14.033,5.818,13.63,3.26,60
5.906,17.751,1.606,9.431,14.992,5.239,12.959,4.521,11.095,2.064,62
11.272,13.09,2.652,9.972,15.011,1.776,14.453,1.574,13.8,5.989,41
9.661,17.286,3.203,8.097,11.275,4.359,11.274,6.328,14.62,5.569,80
